Iteration,Energy,Positional_error,Obstacle_distance,Task success,RNS,HV,Parameters
11,240.04,6.94,0.4,0,0.0,0.21,"{'controller_frequency': 4.4418572671711445, 'planner_patience': 6.449456166476011, 'controller_patience': 5.79828118160367, 'conservative_reset_dist': 3.140320636332035, 'acc_lim_theta': 4.252222774736584, 'acc_lim_trans': 0.16392929032444953, 'acc_lim_x': 2.8025952018797398, 'forward_point_distance': 0.295437379181385, 'goal_distance_bias': 13.053200775757432, 'max_scaling_factor': 0.31814757995307447, 'max_vel_theta': 1.1778536904603243, 'max_vel_trans': 0.583471053885296, 'max_vel_x': 0.6387800758704543, 'min_vel_theta': 2.188579222653061, 'min_vel_trans': 0.14642606927081944, 'min_vel_x': -0.08896119212731718, 'occdist_scale': 0.11050937976688147, 'oscillation_reset_angle': 0.14928989708423615, 'path_distance_bias': 45.44176496565342, 'scaling_speed': 0.15549338273704053, 'sim_granularity': 0.035972064407542345, 'sim_time': 3.371854804456234, 'stop_time_buffer': 1.4715103769674898, 'theta_stopped_vel': 0.09660886414349079, 'trans_stopped_vel': 0.06701118368655443, 'vth_samples': 18, 'vx_samples': 5, 'vy_samples': 14, 'publish_frequency': 2.9149321783334017, 'resolution': 0.12862911614589392, 'transform_tolerance': 1.2754247911274432, 'update_frequency': 1.9177906159311533, 'cost_scaling_factor': 7.742931270971894, 'inflation_radius': 0.851376548409462, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
12,140.4,3.76,0.4,0,0.0,0.49,"{'controller_frequency': 3.395652025938034, 'planner_patience': 4.50972692668438, 'controller_patience': 5.644171483814716, 'conservative_reset_dist': 1.948111779987812, 'acc_lim_theta': 3.861800491716713, 'acc_lim_trans': 0.4049254976212978, 'acc_lim_x': 3.0573520213365555, 'forward_point_distance': 0.3055142116732895, 'goal_distance_bias': 37.480959189124405, 'max_scaling_factor': 0.2103399358689785, 'max_vel_theta': 0.7621246483176947, 'max_vel_trans': 0.46453876127488913, 'max_vel_x': 0.5895022099837661, 'min_vel_theta': 2.5310128927230835, 'min_vel_trans': 0.11717316918075085, 'min_vel_x': -0.0712213165126741, 'occdist_scale': 0.49563151844777165, 'oscillation_reset_angle': 0.41690128706395624, 'path_distance_bias': 25.467315316200256, 'scaling_speed': 0.2788165586069226, 'sim_granularity': 0.04303099874407053, 'sim_time': 3.2652799393981695, 'stop_time_buffer': 0.5454204682260752, 'theta_stopped_vel': 0.05030002053827048, 'trans_stopped_vel': 0.0870118597522378, 'vth_samples': 23, 'vx_samples': 8, 'vy_samples': 8, 'publish_frequency': 5.545133761130273, 'resolution': 0.11014092369936407, 'transform_tolerance': 1.358438140898943, 'update_frequency': 4.377638435922563, 'cost_scaling_factor': 4.254540010355413, 'inflation_radius': 1.2890642009675501, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
13,76.48,0.6,0.7,0,0.8,0.78,"{'controller_frequency': 4.146549064666033, 'planner_patience': 5.07668125256896, 'controller_patience': 5.155236791819334, 'conservative_reset_dist': 2.238977812230587, 'acc_lim_theta': 3.18184100240469, 'acc_lim_trans': 0.23854449205100536, 'acc_lim_x': 4.306748043745756, 'forward_point_distance': 0.673987056966871, 'goal_distance_bias': 35.82584624644369, 'max_scaling_factor': 0.21382700987160208, 'max_vel_theta': 0.6213288865983486, 'max_vel_trans': 0.3293468731921166, 'max_vel_x': 0.6851274569984526, 'min_vel_theta': 1.8746127071790397, 'min_vel_trans': 0.16939679645001887, 'min_vel_x': -0.19528184048831462, 'occdist_scale': 0.3910089706070721, 'oscillation_reset_angle': 0.41647160425782204, 'path_distance_bias': 37.80168533325195, 'scaling_speed': 0.3192871684208512, 'sim_granularity': 0.036636488065123554, 'sim_time': 1.1429899409413338, 'stop_time_buffer': 0.4215302554890513, 'theta_stopped_vel': 0.06709157172590494, 'trans_stopped_vel': 0.07360552549362183, 'vth_samples': 10, 'vx_samples': 4, 'vy_samples': 0, 'publish_frequency': 5.120376217179, 'resolution': 0.0607552482187748, 'transform_tolerance': 1.530908071435988, 'update_frequency': 1.2535669459030032, 'cost_scaling_factor': 18.84874220751226, 'inflation_radius': 0.5006147235631943, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
14,124.44,3.65,1.07,0,0.2,0.52,"{'controller_frequency': 6.481888446956873, 'planner_patience': 3.105877373367548, 'controller_patience': 6.505845915526152, 'conservative_reset_dist': 2.895886369049549, 'acc_lim_theta': 4.0623965775594115, 'acc_lim_trans': 0.1364323366433382, 'acc_lim_x': 4.277652148157358, 'forward_point_distance': 0.544398530293256, 'goal_distance_bias': 14.789390079677105, 'max_scaling_factor': 0.3806943848729134, 'max_vel_theta': 1.2183036305941641, 'max_vel_trans': 0.46282478696666657, 'max_vel_x': 0.617810599738732, 'min_vel_theta': 1.969414939172566, 'min_vel_trans': 0.15337109351530673, 'min_vel_x': -0.27285378640517594, 'occdist_scale': 0.08829611469991505, 'oscillation_reset_angle': 0.24051645025610924, 'path_distance_bias': 23.54411955922842, 'scaling_speed': 0.31362385768443346, 'sim_granularity': 0.029774357378482816, 'sim_time': 2.7614860013127327, 'stop_time_buffer': 0.4076309744268656, 'theta_stopped_vel': 0.11667190426960587, 'trans_stopped_vel': 0.12612230097875, 'vth_samples': 18, 'vx_samples': 6, 'vy_samples': 15, 'publish_frequency': 3.2820913325995207, 'resolution': 0.06852004129439593, 'transform_tolerance': 1.4427413817495107, 'update_frequency': 3.483076648786664, 'cost_scaling_factor': 13.786385420709848, 'inflation_radius': 1.2664326041936873, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
15,93.88,3.8,0.5,0,0.0,0.57,"{'controller_frequency': 6.832996614277363, 'planner_patience': 6.931854169815779, 'controller_patience': 5.060183621942997, 'conservative_reset_dist': 1.1531946808099747, 'acc_lim_theta': 1.9968637183308602, 'acc_lim_trans': 0.38872248753905303, 'acc_lim_x': 3.3535853028297424, 'forward_point_distance': 0.40006750440225003, 'goal_distance_bias': 34.42032472696155, 'max_scaling_factor': 0.4242192264646292, 'max_vel_theta': 0.71356421103701, 'max_vel_trans': 0.7219656314235181, 'max_vel_x': 0.4549451165366918, 'min_vel_theta': 2.1088367896154523, 'min_vel_trans': 0.14694184437394142, 'min_vel_x': -0.042252801731228806, 'occdist_scale': 0.24517827103845774, 'oscillation_reset_angle': 0.35834046825766563, 'path_distance_bias': 29.233326315879822, 'scaling_speed': 0.32720271851867433, 'sim_granularity': 0.018810235653072594, 'sim_time': 0.967724060639739, 'stop_time_buffer': 0.5529893802478909, 'theta_stopped_vel': 0.05446136798709631, 'trans_stopped_vel': 0.0658207431435585, 'vth_samples': 10, 'vx_samples': 8, 'vy_samples': 3, 'publish_frequency': 2.4171634754166007, 'resolution': 0.12997770385816693, 'transform_tolerance': 0.9244871452450754, 'update_frequency': 2.1405217740684748, 'cost_scaling_factor': 3.726688970811665, 'inflation_radius': 1.2112779546529053, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
16,112.44,0.7,0.4,0,0.8,0.69,"{'controller_frequency': 5.969654530286789, 'planner_patience': 3.4652134589850903, 'controller_patience': 6.1254570707678795, 'conservative_reset_dist': 3.8915829844772816, 'acc_lim_theta': 2.795094205904752, 'acc_lim_trans': 0.1808241676539183, 'acc_lim_x': 2.294093791395426, 'forward_point_distance': 0.6716641931794584, 'goal_distance_bias': 19.004292357712984, 'max_scaling_factor': 0.4635323651134968, 'max_vel_theta': 0.9321016748435795, 'max_vel_trans': 0.6759092146530747, 'max_vel_x': 0.6864499608054757, 'min_vel_theta': 1.747628121636808, 'min_vel_trans': 0.1091450870037079, 'min_vel_x': -0.07803629916161298, 'occdist_scale': 0.3721782573498785, 'oscillation_reset_angle': 0.45728936828672884, 'path_distance_bias': 44.01290163397789, 'scaling_speed': 0.24886422362178562, 'sim_granularity': 0.022157460171729326, 'sim_time': 2.798554395325482, 'stop_time_buffer': 0.5406926058232784, 'theta_stopped_vel': 0.0689366745762527, 'trans_stopped_vel': 0.1362081654369831, 'vth_samples': 28, 'vx_samples': 5, 'vy_samples': 14, 'publish_frequency': 2.0073603270575404, 'resolution': 0.05671267859637738, 'transform_tolerance': 1.1814774263650178, 'update_frequency': 2.494087832979858, 'cost_scaling_factor': 10.197133057750762, 'inflation_radius': 1.2625834934413434, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
17,33.4,3.02,1.24,0,0.2,0.73,"{'controller_frequency': 4.203925594687462, 'planner_patience': 6.790026184171438, 'controller_patience': 3.666534710675478, 'conservative_reset_dist': 1.3980148658156395, 'acc_lim_theta': 3.4498403782956304, 'acc_lim_trans': 0.3065183747559786, 'acc_lim_x': 4.344285808503628, 'forward_point_distance': 0.37868979377672074, 'goal_distance_bias': 18.144569247961044, 'max_scaling_factor': 0.49441195912659175, 'max_vel_theta': 1.3783369958400726, 'max_vel_trans': 0.7219491727184504, 'max_vel_x': 0.7195002530235797, 'min_vel_theta': 1.8349374155513942, 'min_vel_trans': 0.15026962682604791, 'min_vel_x': -0.2614785036072135, 'occdist_scale': 0.3642835401464254, 'oscillation_reset_angle': 0.34805585667490957, 'path_distance_bias': 34.1267828643322, 'scaling_speed': 0.3227946704253554, 'sim_granularity': 0.04215449921786785, 'sim_time': 2.6567569319158792, 'stop_time_buffer': 1.2018044337630271, 'theta_stopped_vel': 0.07261382332071661, 'trans_stopped_vel': 0.14936727778986097, 'vth_samples': 25, 'vx_samples': 8, 'vy_samples': 14, 'publish_frequency': 5.524553753435612, 'resolution': 0.0971466272044927, 'transform_tolerance': 1.7881892431527375, 'update_frequency': 5.198270649649203, 'cost_scaling_factor': 17.85037910565734, 'inflation_radius': 0.6128994360566139, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
18,244.04,2.66,0.77,0,0.0,0.32,"{'controller_frequency': 5.597972355782986, 'planner_patience': 6.09509564936161, 'controller_patience': 5.81891131028533, 'conservative_reset_dist': 4.5693434253335, 'acc_lim_theta': 4.617298956774175, 'acc_lim_trans': 0.3466287471354008, 'acc_lim_x': 1.7181206233799458, 'forward_point_distance': 0.3244399571791291, 'goal_distance_bias': 36.698438110761344, 'max_scaling_factor': 0.10132214985787868, 'max_vel_theta': 0.609436861705035, 'max_vel_trans': 0.5551386072300375, 'max_vel_x': 0.7156234032008797, 'min_vel_theta': 2.7595078465528786, 'min_vel_trans': 0.11374252224341036, 'min_vel_x': -0.24043679209426044, 'occdist_scale': 0.362547091441229, 'oscillation_reset_angle': 0.22405836954712868, 'path_distance_bias': 47.80988376587629, 'scaling_speed': 0.23494780398905274, 'sim_granularity': 0.02252655493095517, 'sim_time': 2.781937498599291, 'stop_time_buffer': 1.345029222033918, 'theta_stopped_vel': 0.08239112831652165, 'trans_stopped_vel': 0.09256855808198453, 'vth_samples': 28, 'vx_samples': 5, 'vy_samples': 1, 'publish_frequency': 5.675858644768596, 'resolution': 0.10005428969860078, 'transform_tolerance': 1.161644115112722, 'update_frequency': 1.9858033573254943, 'cost_scaling_factor': 9.349350229837, 'inflation_radius': 0.8068875677883625, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
19,68.64,7.1,2.93,0,0.0,0.44,"{'controller_frequency': 4.3477524146437645, 'planner_patience': 4.343411032110453, 'controller_patience': 3.5179264657199383, 'conservative_reset_dist': 2.115226872265339, 'acc_lim_theta': 2.3282802194356917, 'acc_lim_trans': 0.37163981385529044, 'acc_lim_x': 3.0618621706962585, 'forward_point_distance': 0.2804378149099648, 'goal_distance_bias': 9.737524008378386, 'max_scaling_factor': 0.45414180867373943, 'max_vel_theta': 0.9920244859531522, 'max_vel_trans': 0.6075611892621964, 'max_vel_x': 0.39500138447619976, 'min_vel_theta': 1.7553951563313603, 'min_vel_trans': 0.18813448389992118, 'min_vel_x': -0.026985382474958908, 'occdist_scale': 0.3607931233011186, 'oscillation_reset_angle': 0.48904068358242514, 'path_distance_bias': 48.73214077204466, 'scaling_speed': 0.18285410068929195, 'sim_granularity': 0.022412231750786302, 'sim_time': 1.5153356911614537, 'stop_time_buffer': 1.2692019835114479, 'theta_stopped_vel': 0.14103528615087269, 'trans_stopped_vel': 0.11554486779496073, 'vth_samples': 12, 'vx_samples': 7, 'vy_samples': 10, 'publish_frequency': 1.4698189487680793, 'resolution': 0.060677126673981535, 'transform_tolerance': 0.9198226295411587, 'update_frequency': 1.1534149423241615, 'cost_scaling_factor': 3.2057737139984965, 'inflation_radius': 0.7275892853736877, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
20,172.28,2.87,0.4,0,0.4,0.46,"{'controller_frequency': 3.871640682220459, 'planner_patience': 3.8816681653261185, 'controller_patience': 4.7000721246004105, 'conservative_reset_dist': 3.602072913199663, 'acc_lim_theta': 2.5671606096439064, 'acc_lim_trans': 0.3552681658416986, 'acc_lim_x': 3.833131328225136, 'forward_point_distance': 0.5990873704664409, 'goal_distance_bias': 17.067614975385368, 'max_scaling_factor': 0.20654360353946688, 'max_vel_theta': 1.171335562132299, 'max_vel_trans': 0.4073872838169336, 'max_vel_x': 0.6033055390231311, 'min_vel_theta': 1.9314396302215755, 'min_vel_trans': 0.10164083717390895, 'min_vel_x': -0.21915530087426305, 'occdist_scale': 0.18647342575713993, 'oscillation_reset_angle': 0.4223633501678705, 'path_distance_bias': 42.79171720147133, 'scaling_speed': 0.3367252890020609, 'sim_granularity': 0.03760642345994711, 'sim_time': 2.7566830730065703, 'stop_time_buffer': 0.782247570157051, 'theta_stopped_vel': 0.14526367401704193, 'trans_stopped_vel': 0.14327528486028313, 'vth_samples': 12, 'vx_samples': 4, 'vy_samples': 11, 'publish_frequency': 4.652169345878065, 'resolution': 0.1109121970832348, 'transform_tolerance': 1.91740229036659, 'update_frequency': 4.698224052786827, 'cost_scaling_factor': 10.746523404493928, 'inflation_radius': 0.8793276306241751, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
21,104.04,3.98,0.4,0,0.2,0.54,"{'controller_frequency': 6.1640355587005615, 'planner_patience': 5.670753315091133, 'controller_patience': 3.8688267283141613, 'conservative_reset_dist': 3.0378951393067837, 'acc_lim_theta': 5.050354165304452, 'acc_lim_trans': 0.4761968571692705, 'acc_lim_x': 2.486678823828697, 'forward_point_distance': 0.675270805042237, 'goal_distance_bias': 30.809381930157542, 'max_scaling_factor': 0.12810594998300076, 'max_vel_theta': 1.5543311447836459, 'max_vel_trans': 0.474072523182258, 'max_vel_x': 0.4269957630895078, 'min_vel_theta': 2.4295577444136143, 'min_vel_trans': 0.1412304572761059, 'min_vel_x': -0.0392858418636024, 'occdist_scale': 0.08942339853383602, 'oscillation_reset_angle': 0.11999743320047856, 'path_distance_bias': 28.132999651134014, 'scaling_speed': 0.24088907856494185, 'sim_granularity': 0.023829896869137883, 'sim_time': 2.5914903124794364, 'stop_time_buffer': 0.5204405242577195, 'theta_stopped_vel': 0.06799844410270453, 'trans_stopped_vel': 0.10125448154285549, 'vth_samples': 29, 'vx_samples': 9, 'vy_samples': 15, 'publish_frequency': 5.504760047420859, 'resolution': 0.05692149765789509, 'transform_tolerance': 1.0256284510716795, 'update_frequency': 1.1124099595472217, 'cost_scaling_factor': 19.15248727053404, 'inflation_radius': 0.694770873337984, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
22,88.56,3.31,0.4,0,0.2,0.61,"{'controller_frequency': 4.167182050645351, 'planner_patience': 3.9611099138855934, 'controller_patience': 3.8379251286387444, 'conservative_reset_dist': 4.825299017131329, 'acc_lim_theta': 4.917895420640708, 'acc_lim_trans': 0.1272737104445696, 'acc_lim_x': 4.27442329376936, 'forward_point_distance': 0.2881769187748432, 'goal_distance_bias': 12.969921720214188, 'max_scaling_factor': 0.28561174608767037, 'max_vel_theta': 1.469179764855653, 'max_vel_trans': 0.35570150082930924, 'max_vel_x': 0.3992245611269027, 'min_vel_theta': 2.908213089220226, 'min_vel_trans': 0.19299388369545342, 'min_vel_x': -0.14857852812856434, 'occdist_scale': 0.43948030127212406, 'oscillation_reset_angle': 0.33537244200706484, 'path_distance_bias': 23.778221048414707, 'scaling_speed': 0.2924762774258852, 'sim_granularity': 0.01569681474007666, 'sim_time': 1.3360009947791696, 'stop_time_buffer': 1.4653244812041522, 'theta_stopped_vel': 0.07501227706670761, 'trans_stopped_vel': 0.1362638374790549, 'vth_samples': 18, 'vx_samples': 6, 'vy_samples': 2, 'publish_frequency': 5.792173895984888, 'resolution': 0.11769223293289544, 'transform_tolerance': 1.554916095174849, 'update_frequency': 1.531699382700026, 'cost_scaling_factor': 7.9897427167743444, 'inflation_radius': 0.3398725368082523, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
23,101.84,1.02,0.4,0,0.6,0.69,"{'controller_frequency': 4.975606746971607, 'planner_patience': 3.3877742625772953, 'controller_patience': 6.026146501302719, 'conservative_reset_dist': 3.737511869519949, 'acc_lim_theta': 4.552911181934178, 'acc_lim_trans': 0.3939364973455668, 'acc_lim_x': 4.730348952114582, 'forward_point_distance': 0.49796014130115507, 'goal_distance_bias': 31.053234385326505, 'max_scaling_factor': 0.22376951090991498, 'max_vel_theta': 0.5079184230417013, 'max_vel_trans': 0.31104822470806537, 'max_vel_x': 0.5657254739664495, 'min_vel_theta': 1.888538292143494, 'min_vel_trans': 0.11989325191825628, 'min_vel_x': -0.15602709017693997, 'occdist_scale': 0.32274030465632675, 'oscillation_reset_angle': 0.17171712182462218, 'path_distance_bias': 21.935947760939598, 'scaling_speed': 0.2995965907350182, 'sim_granularity': 0.02120786553248763, 'sim_time': 0.5717790173366666, 'stop_time_buffer': 0.8044479763135314, 'theta_stopped_vel': 0.11115220170468092, 'trans_stopped_vel': 0.11844479786232114, 'vth_samples': 27, 'vx_samples': 4, 'vy_samples': 10, 'publish_frequency': 5.244057298637927, 'resolution': 0.05478671093471349, 'transform_tolerance': 0.2251190768554807, 'update_frequency': 4.481860323809087, 'cost_scaling_factor': 17.80161515250802, 'inflation_radius': 1.4565826311707497, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
24,40.72,7.95,3.91,0,0.0,0.42,"{'controller_frequency': 6.734111126512289, 'planner_patience': 6.748922418802977, 'controller_patience': 4.182922661304474, 'conservative_reset_dist': 1.3850724585354328, 'acc_lim_theta': 4.524798466078938, 'acc_lim_trans': 0.43348109833896165, 'acc_lim_x': 2.4633620604872704, 'forward_point_distance': 0.3988722021691501, 'goal_distance_bias': 29.663947839289904, 'max_scaling_factor': 0.27858010195195676, 'max_vel_theta': 1.3559788432903588, 'max_vel_trans': 0.7343226119410247, 'max_vel_x': 0.6864266285207122, 'min_vel_theta': 2.9199806260876358, 'min_vel_trans': 0.1651883182115853, 'min_vel_x': -0.29089496098458767, 'occdist_scale': 0.08489125235937536, 'oscillation_reset_angle': 0.2718765325844288, 'path_distance_bias': 38.90331219881773, 'scaling_speed': 0.2884119195863605, 'sim_granularity': 0.01917947337962687, 'sim_time': 2.3049007775262, 'stop_time_buffer': 1.0495347343385222, 'theta_stopped_vel': 0.10751941679045557, 'trans_stopped_vel': 0.07040686737746, 'vth_samples': 26, 'vx_samples': 8, 'vy_samples': 0, 'publish_frequency': 2.5702010691165924, 'resolution': 0.031199632920324804, 'transform_tolerance': 1.4102829361334444, 'update_frequency': 4.515954841859639, 'cost_scaling_factor': 3.4046598318964243, 'inflation_radius': 0.9225365985184908, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
25,53.36,5.35,1.35,0,0.0,0.56,"{'controller_frequency': 6.384015083312988, 'planner_patience': 6.651969164609909, 'controller_patience': 6.60484766587615, 'conservative_reset_dist': 2.3221075534820557, 'acc_lim_theta': 4.386922959424556, 'acc_lim_trans': 0.3332110654562712, 'acc_lim_x': 3.2158135771751404, 'forward_point_distance': 0.6602622437290847, 'goal_distance_bias': 39.049819968640804, 'max_scaling_factor': 0.33079086020588877, 'max_vel_theta': 0.8235330316238105, 'max_vel_trans': 0.4270825312938541, 'max_vel_x': 0.6008786758873612, 'min_vel_theta': 2.114684399217367, 'min_vel_trans': 0.13231594506651165, 'min_vel_x': -0.22004164354875683, 'occdist_scale': 0.4245114773977548, 'oscillation_reset_angle': 0.1588832598179579, 'path_distance_bias': 41.064678095281124, 'scaling_speed': 0.22644697111099957, 'sim_granularity': 0.02114377439953387, 'sim_time': 2.197626984678209, 'stop_time_buffer': 0.12955679558217525, 'theta_stopped_vel': 0.06411006050184369, 'trans_stopped_vel': 0.09014850910753011, 'vth_samples': 11, 'vx_samples': 3, 'vy_samples': 8, 'publish_frequency': 1.2898694528266788, 'resolution': 0.12536805302836002, 'transform_tolerance': 1.3143614068627358, 'update_frequency': 5.965599570423365, 'cost_scaling_factor': 7.134428169578314, 'inflation_radius': 0.6479986812919378, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
26,77.28,5.57,0.92,0,0.0,0.51,"{'controller_frequency': 4.250636886805296, 'planner_patience': 3.522146999835968, 'controller_patience': 5.615155763924122, 'conservative_reset_dist': 3.0307037569582462, 'acc_lim_theta': 5.014718801993877, 'acc_lim_trans': 0.18607279621064665, 'acc_lim_x': 4.492328394204378, 'forward_point_distance': 0.5109007292427122, 'goal_distance_bias': 10.176000338979065, 'max_scaling_factor': 0.20758485905826093, 'max_vel_theta': 0.74179741833359, 'max_vel_trans': 0.42225112225860356, 'max_vel_x': 0.6461890345439315, 'min_vel_theta': 2.314809543080628, 'min_vel_trans': 0.17556117875501515, 'min_vel_x': -0.2807801102288067, 'occdist_scale': 0.4437926135957241, 'oscillation_reset_angle': 0.20294307582080365, 'path_distance_bias': 13.881470747292042, 'scaling_speed': 0.1654753889888525, 'sim_granularity': 0.043268083808943626, 'sim_time': 2.840012241154909, 'stop_time_buffer': 0.6328109759837388, 'theta_stopped_vel': 0.14790284363552927, 'trans_stopped_vel': 0.09382916614413261, 'vth_samples': 13, 'vx_samples': 9, 'vy_samples': 8, 'publish_frequency': 3.184454263187945, 'resolution': 0.10212248528376222, 'transform_tolerance': 1.194702634587884, 'update_frequency': 2.762657603248954, 'cost_scaling_factor': 3.7841605730354786, 'inflation_radius': 1.4096310999244452, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
